country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Hungary,Gyor-Moson-Sopron,HU221,2020-W44,518.897813094035,"Epidemic intelligence, subnational weekly data"
Hungary,Gyor-Moson-Sopron,HU221,2020-W45,945.960988474646,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W15,,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W16,1.3257851962825,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W17,0.757591540732856,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W18,0.189397885183214,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W19,0,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W20,0,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W21,0.189397885183214,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W22,0.378795770366428,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W23,0.378795770366428,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W24,0.378795770366428,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W25,0.189397885183214,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W26,-0.94698942591607,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W27,-0.757591540732856,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W28,0.757591540732856,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W29,1.3257851962825,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W30,4.35615135921392,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W31,5.49253867031321,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W32,6.43952809622928,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W33,6.81832386659571,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W34,8.1441090628782,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W35,21.7807567960696,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W36,41.8569326254903,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W37,60.9861190289949,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W38,88.2594144953777,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W39,98.4869002952713,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W40,114.775118421028,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W41,162.882181257564,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W42,188.261497872115,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W43,239.020131101216,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W44,382.394330184909,"Epidemic intelligence, subnational weekly data"
Hungary,Hajdu-Bihar,HU321,2020-W45,546.034102983206,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W15,,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W16,3.39432943324882,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W17,1.35773177329953,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W18,1.01829882997464,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W19,0,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W20,0,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W21,-1.35773177329953,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W22,-1.35773177329953,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W23,0.339432943324881,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W24,0.339432943324881,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W25,0,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W26,0,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W27,2.03659765994929,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W28,2.71546354659905,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W29,1.35773177329953,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W30,2.03659765994929,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W31,1.35773177329953,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W32,0.339432943324881,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W33,1.35773177329953,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W34,1.35773177329953,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W35,4.41262826322346,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W36,26.4757695793408,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W37,50.2360756120825,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W38,53.6304050453313,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W39,67.2077227783265,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W40,91.3074617543931,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W41,134.076012613328,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W42,194.155643581832,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W43,263.060531076783,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W44,306.847380765693,"Epidemic intelligence, subnational weekly data"
Hungary,Heves,HU312,2020-W45,423.612313269452,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W15,,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W16,2.97291672860243,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W17,1.62159094287405,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W18,1.0810606285827,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W19,0.270265157145676,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W20,0.540530314291351,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W21,0.810795471437027,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W22,-1.89185610001973,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W23,-2.43238641431108,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W24,0,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W25,0.540530314291351,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W26,0.270265157145676,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W27,-0.540530314291351,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W28,-0.540530314291351,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W29,0.810795471437027,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W30,1.62159094287405,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W31,1.0810606285827,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W32,1.35132578572838,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W33,2.43238641431108,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W34,1.89185610001973,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W35,4.86477282862216,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W36,14.3240533287208,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W37,44.0532206147451,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W38,77.5661001008089,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W39,109.99791895829,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W40,114.322161472621,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W41,128.646214801342,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W42,144.862124230082,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W43,226.482201688076,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W44,433.505312061664,"Epidemic intelligence, subnational weekly data"
Hungary,Jasz-Nagykun-Szolnok,HU322,2020-W45,577.286375663163,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W15,,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W16,11.3633705093798,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W17,24.0636081375102,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W18,33.4216779687641,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W19,27.0715591546989,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W20,17.0450557640697,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W21,23.0609577984472,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W22,23.0609577984472,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W23,14.7055383062562,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W24,11.0291537296922,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W25,5.01325169531462,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W26,2.00530067812585,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W27,1.67108389843821,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W28,0.334216779687641,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W29,0.668433559375282,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W30,1.33686711875056,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W31,1.00265033906292,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W32,1.00265033906292,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W33,1.00265033906292,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W34,1.00265033906292,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W35,10.3607201703169,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W36,23.7293913578225,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W37,52.137817631272,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W38,102.938768143793,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W39,109.957320517234,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W40,95.5859989906653,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W41,107.283586279733,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W42,138.365746790683,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W43,201.19850137196,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W44,248.991500867293,"Epidemic intelligence, subnational weekly data"
Hungary,Komarom-Esztergom,HU212,2020-W45,395.712667150167,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W15,,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W16,6.86726112496302,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W17,2.64125427883193,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W18,1.05650171153277,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W19,0.528250855766386,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W20,0,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W21,5.28250855766386,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W22,11.6215188268605,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W23,8.98026454802857,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W24,2.11300342306554,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W25,-0.528250855766386,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W26,0.528250855766386,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W27,0.528250855766386,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W28,0,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W29,0.528250855766386,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W30,0.528250855766386,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W31,0,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W32,1.58475256729916,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W33,2.11300342306554,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W34,3.16950513459832,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W35,7.39551198072941,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W36,21.1300342306555,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W37,51.2403330093395,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W38,73.9551198072941,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W39,111.460930566708,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W40,175.907534970207,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W41,232.958627392976,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W42,291.066221527279,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W43,449.013227401428,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W44,546.211384862443,"Epidemic intelligence, subnational weekly data"
Hungary,Nograd,HU313,2020-W45,593.225711025652,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W15,,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W16,12.7455871336817,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W17,9.30506054544858,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W18,8.21034754010168,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W19,6.0209215294079,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W20,5.9427277433117,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W21,7.03744074865859,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W22,6.0209215294079,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W23,4.22246444919515,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W24,2.65858872727102,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W25,1.56387572192413,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W26,2.18942601069378,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W27,2.03303843850137,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W28,1.56387572192413,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W29,2.18942601069378,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W30,2.89317008555964,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W31,2.26761979678999,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W32,1.87665086630896,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W33,3.5969141604255,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W34,4.92620852406101,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W35,16.1861137219148,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W36,49.6530541710911,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W37,84.9184517004803,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W38,106.890905593514,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W39,114.006540128269,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W40,115.961384780674,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W41,132.147498502589,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W42,166.787345743209,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W43,242.087961753855,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W44,341.003101165557,"Epidemic intelligence, subnational weekly data"
Hungary,Pest,HU120,2020-W45,561.118609026378,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W15,,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W16,2.9857777453397,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W17,1.32701233126209,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W18,1.32701233126209,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W19,0.995259248446566,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W20,0,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W21,0,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W22,0.331753082815522,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W23,-1.99051849689313,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W24,-2.32227157970866,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W25,0,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W26,0,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W27,0,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W28,0,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W29,0.663506165631044,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W30,1.65876541407761,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W31,1.32701233126209,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W32,1.99051849689313,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W33,1.65876541407761,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W34,0,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W35,3.31753082815522,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W36,21.2321973001934,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W37,40.4738761034937,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W38,59.715554906794,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W39,88.9098261945599,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W40,91.2320977742686,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W41,97.867159430579,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W42,114.786566654171,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W43,108.483258080676,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W44,193.412047281449,"Epidemic intelligence, subnational weekly data"
Hungary,Somogy,HU232,2020-W45,378.530267492511,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W15,,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W16,2.71265398832474,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W17,0.904217996108246,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W18,0.723374396886597,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W19,0,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W20,0.361687198443298,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W21,-1.44674879377319,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W22,-1.26590519455154,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W23,0.904217996108246,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W24,1.0850615953299,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W25,1.0850615953299,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W26,0.542530797664948,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W27,0.542530797664948,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W28,0.361687198443298,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W29,0,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W30,0.180843599221649,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W31,0.361687198443298,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W32,2.17012319065979,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W33,8.31880556419586,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W34,13.2015827431804,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W35,15.0100187353969,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W36,31.8284734630103,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W37,51.3595821789484,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W38,91.3260176069328,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W39,106.155192743108,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W40,95.6662639882524,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W41,156.972244124392,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W42,212.310385486216,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W43,284.286137976433,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W44,383.388430349896,"Epidemic intelligence, subnational weekly data"
Hungary,Szabolcs-Szatmar-Bereg,HU323,2020-W45,495.69230546654,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W15,,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W16,1.37954502605041,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W17,1.37954502605041,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W18,0.919696684033606,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W19,0,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W20,0,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W21,0,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W22,0,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W23,-1.37954502605041,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W24,-1.83939336806721,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W25,-0.459848342016803,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W26,0.459848342016803,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W27,0,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W28,-0.459848342016803,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W29,0,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W30,0.459848342016803,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W31,2.29924171008401,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W32,1.83939336806721,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W33,1.37954502605041,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W34,1.83939336806721,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W35,5.97802844621844,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W36,28.9704455470586,"Epidemic intelligence, subnational weekly data"
Hungary,Tolna,HU233,2020-W37,55.6416493840331,"Epidemic intelligence, subnational weekly data"
